country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
Singapore,702,2009,2009,East and Southeastern Asia,South-Eastern Asia,12318,,,No,Official Statistics,Singapore Ministry of Health,Complete,,Yes,,
Singapore,702,2010,2010,East and Southeastern Asia,South-Eastern Asia,12082,,,No,Official Statistics,UNSD,Complete,,,,
Singapore,702,2010,2010,East and Southeastern Asia,South-Eastern Asia,12082,,,No,Official Statistics,Singapore Ministry of Health,Complete,,Yes,,
Singapore,702,2011,2011,East and Southeastern Asia,South-Eastern Asia,11940,,,No,Official Statistics,UNSD,Complete,,,,
Singapore,702,2011,2011,East and Southeastern Asia,South-Eastern Asia,11940,,,No,Official Statistics,Singapore Ministry of Health,Complete,,Yes,,
Singapore,702,2012,2012,East and Southeastern Asia,South-Eastern Asia,10624,,,No,Official Statistics,Singapore Ministry of Health,Complete,,Yes,,
Singapore,702,2012,2012,East and Southeastern Asia,South-Eastern Asia,10624,,,No,Official Statistics,UNSD,Complete,,,,
Singapore,702,2013,2013,East and Southeastern Asia,South-Eastern Asia,9282,,,No,Official Statistics,UNSD,Complete,,Yes,,
Singapore,702,2014,2014,East and Southeastern Asia,South-Eastern Asia,8515,,,No,Official Statistics,UNSD,Complete,,Yes,,
Singapore,702,2015,2015,East and Southeastern Asia,South-Eastern Asia,7942,,,No,Official Statistics,UNSD,Complete,,Yes,,
Singapore,702,2016,2016,East and Southeastern Asia,South-Eastern Asia,7217,,,No,Official Statistics,UNSD,Complete,,Yes,,
Singapore,702,2017,2017,East and Southeastern Asia,South-Eastern Asia,6815,,,No,Official Statistics,UNSD,Complete,,Yes,,
Slovakia,703,1990,1990,Europe and Northern America,Eastern Europe,48437,,,No,Official Statistics,Intitút informatiky a tatistiky,Complete,,Yes,,
Slovakia,703,1990,1990,Europe and Northern America,Eastern Europe,48473,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1990,1990,Europe and Northern America,Eastern Europe,47901,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1991,1991,Europe and Northern America,Eastern Europe,45902,,,No,Official Statistics,Intitút informatiky a tatistiky,Complete,,Yes,,
Slovakia,703,1991,1991,Europe and Northern America,Eastern Europe,45919,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1991,1991,Europe and Northern America,Eastern Europe,45098,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1992,1992,Europe and Northern America,Eastern Europe,42631,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1992,1992,Europe and Northern America,Eastern Europe,41923,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1992,1992,Europe and Northern America,Eastern Europe,42626,,,No,Official Statistics,Intitút informatiky a tatistiky,Complete,,Yes,,
Slovakia,703,1993,1993,Europe and Northern America,Eastern Europe,38302,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1993,1993,Europe and Northern America,Eastern Europe,38850,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,1993,1993,Europe and Northern America,Eastern Europe,38852,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1994,1994,Europe and Northern America,Eastern Europe,34883,,,No,Official Statistics,Intitút informatiky a tatistiky,Complete,,Yes,,
Slovakia,703,1994,1994,Europe and Northern America,Eastern Europe,34883,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1994,1994,Europe and Northern America,Eastern Europe,34432,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1995,1995,Europe and Northern America,Eastern Europe,28900,,,No,Official Statistics,Henshaw 2001,Complete,,,,
Slovakia,703,1995,1995,Europe and Northern America,Eastern Europe,35879,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1995,1995,Europe and Northern America,Eastern Europe,29409,,,No,Official Statistics,Intitút informatiky a tatistiky,Complete,,Yes,,
Slovakia,703,1996,1996,Europe and Northern America,Eastern Europe,25173,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,1996,1996,Europe and Northern America,Eastern Europe,25173,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,1997,1997,Europe and Northern America,Eastern Europe,22318,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,1997,1997,Europe and Northern America,Eastern Europe,22318,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,1998,1998,Europe and Northern America,Eastern Europe,21109,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,1998,1998,Europe and Northern America,Eastern Europe,21109,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,1998,1998,Europe and Northern America,Eastern Europe,21109,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,1999,1999,Europe and Northern America,Eastern Europe,19949,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,1999,1999,Europe and Northern America,Eastern Europe,19949,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,1999,1999,Europe and Northern America,Eastern Europe,19949,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2000,2000,Europe and Northern America,Eastern Europe,18468,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2000,2000,Europe and Northern America,Eastern Europe,18468,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2001,2001,Europe and Northern America,Eastern Europe,18026,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2001,2001,Europe and Northern America,Eastern Europe,18026,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2001,2001,Europe and Northern America,Eastern Europe,18026,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2002,2002,Europe and Northern America,Eastern Europe,17382,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2002,2002,Europe and Northern America,Eastern Europe,17382,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2002,2002,Europe and Northern America,Eastern Europe,17382,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2003,2003,Europe and Northern America,Eastern Europe,16222,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2003,2003,Europe and Northern America,Eastern Europe,16222,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2003,2003,Europe and Northern America,Eastern Europe,16222,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2003,2003,Europe and Northern America,Eastern Europe,16222,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2004,2004,Europe and Northern America,Eastern Europe,15307,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2004,2004,Europe and Northern America,Eastern Europe,15307,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2004,2004,Europe and Northern America,Eastern Europe,15307,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2005,2005,Europe and Northern America,Eastern Europe,14427,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2005,2005,Europe and Northern America,Eastern Europe,14427,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2005,2005,Europe and Northern America,Eastern Europe,14427,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2006,2006,Europe and Northern America,Eastern Europe,14243,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2006,2006,Europe and Northern America,Eastern Europe,14243,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2006,2006,Europe and Northern America,Eastern Europe,14243,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2007,2007,Europe and Northern America,Eastern Europe,13424,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2007,2007,Europe and Northern America,Eastern Europe,13424,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2007,2007,Europe and Northern America,Eastern Europe,13424,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2008,2008,Europe and Northern America,Eastern Europe,13394,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovakia,703,2008,2008,Europe and Northern America,Eastern Europe,13394,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2008,2008,Europe and Northern America,Eastern Europe,13394,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2009,2009,Europe and Northern America,Eastern Europe,13240,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2009,2009,Europe and Northern America,Eastern Europe,13240,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2010,2010,Europe and Northern America,Eastern Europe,12582,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2010,2010,Europe and Northern America,Eastern Europe,12582,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2011,2011,Europe and Northern America,Eastern Europe,11789,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2011,2011,Europe and Northern America,Eastern Europe,11789,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2012,2012,Europe and Northern America,Eastern Europe,11214,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2012,2012,Europe and Northern America,Eastern Europe,11214,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2013,2013,Europe and Northern America,Eastern Europe,11105,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2013,2013,Europe and Northern America,Eastern Europe,11105,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2014,2014,Europe and Northern America,Eastern Europe,10582,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2014,2014,Europe and Northern America,Eastern Europe,10582,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2015,2015,Europe and Northern America,Eastern Europe,10058,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2015,2015,Europe and Northern America,Eastern Europe,10058,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2016,2016,Europe and Northern America,Eastern Europe,9390,,,No,Official Statistics,UNSD,Complete,,,,
Slovakia,703,2016,2016,Europe and Northern America,Eastern Europe,9390,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2017,2017,Europe and Northern America,Eastern Europe,9083,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Slovakia,703,2018,2018,Europe and Northern America,Eastern Europe,9039,,,No,Official Statistics,Statistical Office of the Slovak Republic,Complete,,Yes,,
Viet Nam,704,1990,1990,East and Southeastern Asia,South-Eastern Asia,1023000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1991,1991,East and Southeastern Asia,South-Eastern Asia,1130000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1992,1992,East and Southeastern Asia,South-Eastern Asia,1340000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1993,1993,East and Southeastern Asia,South-Eastern Asia,1370000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1994,1994,East and Southeastern Asia,South-Eastern Asia,1390000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1995,1995,East and Southeastern Asia,South-Eastern Asia,1400000,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Viet Nam,704,1996,1996,East and Southeastern Asia,South-Eastern Asia,,18,,No,Survey,Viet Nam PCFPS 2007,,,Yes,Married only,
Viet Nam,704,1997,1997,East and Southeastern Asia,South-Eastern Asia,,15,,No,Survey,Viet Nam PCFPS 2007,,,Yes,Married only,
Viet Nam,704,1998,1998,East and Southeastern Asia,South-Eastern Asia,,15,,No,Survey,Viet Nam PCFPS 2007,,,Yes,Married only,
Viet Nam,704,2001,2001,East and Southeastern Asia,South-Eastern Asia,,13,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2002,2002,East and Southeastern Asia,South-Eastern Asia,,11,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2002,2002,East and Southeastern Asia,South-Eastern Asia,,28.7,,No,Survey,Chae et al 2017a,,,Yes,Ever married,
Viet Nam,704,2003,2003,East and Southeastern Asia,South-Eastern Asia,,17,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2004,2004,East and Southeastern Asia,South-Eastern Asia,,12,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2005,2005,East and Southeastern Asia,South-Eastern Asia,,10,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2006,2006,East and Southeastern Asia,South-Eastern Asia,,11,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2007,2007,East and Southeastern Asia,South-Eastern Asia,,7,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2008,2008,East and Southeastern Asia,South-Eastern Asia,,10,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2010,2010,East and Southeastern Asia,South-Eastern Asia,,8,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2010,2010,East and Southeastern Asia,South-Eastern Asia,407898,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2011,2011,East and Southeastern Asia,South-Eastern Asia,400723,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2011,2011,East and Southeastern Asia,South-Eastern Asia,,6,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2012,2012,East and Southeastern Asia,South-Eastern Asia,,5,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2012,2012,East and Southeastern Asia,South-Eastern Asia,341495,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2013,2013,East and Southeastern Asia,South-Eastern Asia,,3,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2013,2013,East and Southeastern Asia,South-Eastern Asia,332212,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2014,2014,East and Southeastern Asia,South-Eastern Asia,302848,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2015,2015,East and Southeastern Asia,South-Eastern Asia,,4,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Viet Nam,704,2015,2015,East and Southeastern Asia,South-Eastern Asia,277834,,,No,Official Statistics,Viet Nam Ministry of Health,Incomplete,Outside health sector,Yes,,
Viet Nam,704,2016,2016,East and Southeastern Asia,South-Eastern Asia,,3,,No,Survey,Viet Nam PCFPS 2016,,,Yes,Married only,
Slovenia,705,1990,1990,Europe and Northern America,Southern Europe,14731,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1991,1991,Europe and Northern America,Southern Europe,14029,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1992,1992,Europe and Northern America,Southern Europe,13260,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1993,1993,Europe and Northern America,Southern Europe,12154,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1994,1994,Europe and Northern America,Southern Europe,11324,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1995,1995,Europe and Northern America,Southern Europe,10400,,,No,Official Statistics,Henshaw 2001,Complete,,Yes,,
Slovenia,705,1996,1996,Europe and Northern America,Southern Europe,10218,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,Yes,,
Slovenia,705,1997,1997,Europe and Northern America,Southern Europe,9712,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,Yes,,
Slovenia,705,1998,1998,Europe and Northern America,Southern Europe,9116,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,1998,1998,Europe and Northern America,Southern Europe,9116,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,1999,1999,Europe and Northern America,Southern Europe,8707,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,1999,1999,Europe and Northern America,Southern Europe,8707,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2000,2000,Europe and Northern America,Southern Europe,8429,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2000,2000,Europe and Northern America,Southern Europe,8429,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2001,2001,Europe and Northern America,Southern Europe,7799,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2001,2001,Europe and Northern America,Southern Europe,7799,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2002,2002,Europe and Northern America,Southern Europe,7326,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,Yes,,
Slovenia,705,2002,2002,Europe and Northern America,Southern Europe,7327,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2003,2003,Europe and Northern America,Southern Europe,6873,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2003,2003,Europe and Northern America,Southern Europe,6873,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2004,2004,Europe and Northern America,Southern Europe,6403,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2004,2004,Europe and Northern America,Southern Europe,6403,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2005,2005,Europe and Northern America,Southern Europe,5851,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2005,2005,Europe and Northern America,Southern Europe,5851,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2006,2006,Europe and Northern America,Southern Europe,5632,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2006,2006,Europe and Northern America,Southern Europe,5632,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2007,2007,Europe and Northern America,Southern Europe,5176,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2007,2007,Europe and Northern America,Southern Europe,5176,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2008,2008,Europe and Northern America,Southern Europe,4946,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2008,2008,Europe and Northern America,Southern Europe,4986,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,Yes,,
Slovenia,705,2009,2009,Europe and Northern America,Southern Europe,4718,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,Yes,,
Slovenia,705,2009,2009,Europe and Northern America,Southern Europe,4653,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2010,2010,Europe and Northern America,Southern Europe,4328,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2010,2010,Europe and Northern America,Southern Europe,4328,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2011,2011,Europe and Northern America,Southern Europe,4263,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2011,2011,Europe and Northern America,Southern Europe,4263,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2012,2012,Europe and Northern America,Southern Europe,4106,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Slovenia,705,2012,2012,Europe and Northern America,Southern Europe,4106,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2012,2012,Europe and Northern America,Southern Europe,4106,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2013,2013,Europe and Northern America,Southern Europe,4011,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2013,2013,Europe and Northern America,Southern Europe,4011,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2014,2014,Europe and Northern America,Southern Europe,4060,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2014,2014,Europe and Northern America,Southern Europe,4060,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2015,2015,Europe and Northern America,Southern Europe,3682,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2015,2015,Europe and Northern America,Southern Europe,3682,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2016,2016,Europe and Northern America,Southern Europe,3736,,,No,Official Statistics,UNSD,Complete,,,,
Slovenia,705,2016,2016,Europe and Northern America,Southern Europe,3736,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
Slovenia,705,2017,2017,Europe and Northern America,Southern Europe,3529,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
South Africa,710,1997,1997,Sub-Saharan Africa,Southern Africa,26455,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,1997,1998,Sub-Saharan Africa,Southern Africa,28978,,,No,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
South Africa,710,1998,1998,Sub-Saharan Africa,Southern Africa,39912,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,1999,1999,Sub-Saharan Africa,Southern Africa,44238,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2000,2000,Sub-Saharan Africa,Southern Africa,52172,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2001,2001,Sub-Saharan Africa,Southern Africa,53967,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2002,2002,Sub-Saharan Africa,Southern Africa,59551,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2003,2003,Sub-Saharan Africa,Southern Africa,71552,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2004,2004,Sub-Saharan Africa,Southern Africa,87035,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2005,2005,Sub-Saharan Africa,Southern Africa,45409,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2005,2005,Sub-Saharan Africa,Southern Africa,89850,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2006,2006,Sub-Saharan Africa,Southern Africa,69095,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2006,2006,Sub-Saharan Africa,Southern Africa,83913,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2007,2007,Sub-Saharan Africa,Southern Africa,68495,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2007,2007,Sub-Saharan Africa,Southern Africa,58041,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2008,2008,Sub-Saharan Africa,Southern Africa,63660,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2008,2008,Sub-Saharan Africa,Southern Africa,75292,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2009,2009,Sub-Saharan Africa,Southern Africa,45745,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2009,2009,Sub-Saharan Africa,Southern Africa,77147,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2010,2010,Sub-Saharan Africa,Southern Africa,71548,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2011,2011,Sub-Saharan Africa,Southern Africa,77780,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2012,2012,Sub-Saharan Africa,Southern Africa,82910,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2013,2013,Sub-Saharan Africa,Southern Africa,90160,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2014,2014,Sub-Saharan Africa,Southern Africa,89126,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2015,2015,Sub-Saharan Africa,Southern Africa,84220,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2016,2016,Sub-Saharan Africa,Southern Africa,105358,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
South Africa,710,2017,2017,Sub-Saharan Africa,Southern Africa,104660,,,No,Official Statistics,Health Systems Trust,Incomplete,Acknowledged incomplete,Yes,,
Zimbabwe,716,2009,2009,Sub-Saharan Africa,Eastern Africa,2630,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2010,2010,Sub-Saharan Africa,Eastern Africa,7215,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2011,2011,Sub-Saharan Africa,Eastern Africa,6367,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2012,2012,Sub-Saharan Africa,Eastern Africa,6501,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2013,2013,Sub-Saharan Africa,Eastern Africa,12181,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2014,2014,Sub-Saharan Africa,Eastern Africa,9324,,,Yes,Official Statistics,Zimbabwe Ministry of Health and Child care,Incomplete,Abortion restricted,Yes,,
Zimbabwe,716,2016,2016,Sub-Saharan Africa,Eastern Africa,65259,17.3,,No,Study,Sully et al 2019,,,Yes,All women,
Spain,724,1990,1990,Europe and Northern America,Southern Europe,37231,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1991,1991,Europe and Northern America,Southern Europe,41910,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
